name,address,listing_price,num_of_bathroom,num_of_bedroom,num_of_view,size
Kelley Tomczykiewicz,9916 Bultman Park,2578466,1,3,2620,1680
Nerissa Memory,830 Amoth Court,3938264,1,5,156,577
Madelon O' Timony,3 Moland Terrace,1597954,3,3,5185,1759
Jonah Seydlitz,56986 Mitchell Street,1013752,0,1,5310,765
Ianthe Gale,2 8th Road,4891785,7,0,2101,2496
Stace Meiklam,4391 Havey Place,2112265,1,6,2294,1058
Gustaf Studde,34929 Fulton Alley,3665897,1,1,427,1536
Bebe McGuckin,04580 Prairieview Plaza,2073184,8,5,3583,812
Ira Saint,3143 Ridgeway Crossing,1003809,7,3,2994,2357
Libby Purvess,8966 Little Fleur Center,1788608,4,0,2855,1359
Madelle Buckell,40 Browning Lane,4559275,1,0,830,1730
Lodovico Leon,564 Orin Crossing,729679,4,8,4821,857
Grady Phelan,61 Banding Street,4895741,1,1,5465,745
Granny Peplay,2091 Pearson Lane,2924839,1,4,1589,1329
Loralie Vitet,58104 Talisman Pass,435368,2,4,4244,1256
Kippie Burdess,07573 Hayes Point,3470608,8,8,773,738
Matthias Cloute,2274 Shopko Trail,3602857,4,4,2364,1416
Rollins Huxster,8 Dakota Trail,4552254,4,0,4987,474
Jany Ching,98490 Becker Terrace,271327,7,8,3866,1662
Jessa Broggini,16 Mendota Lane,3744378,0,2,3036,1255
Booth Longhorne,6 David Street,2570703,1,2,1265,2125
Silvain Cescoti,61 Waxwing Terrace,1460542,0,2,3241,1720
Beret Farrears,7346 Tony Drive,586806,5,1,4405,1426
Urbano Sporton,56 Eagle Crest Drive,4086648,5,2,4033,1455
Carmine Verillo,879 Sullivan Place,3745267,1,5,2428,71
Rad Gommey,5 Main Pass,4588470,5,8,1614,1422
Artie Otto,74 Bartelt Drive,3620126,5,7,4427,1441
Louis Bernadot,27 Vera Center,3570743,5,5,463,2269
Cherish Gras,03774 Lakewood Pass,4153423,2,7,4684,2047
Ludvig Kinchington,65903 Bayside Parkway,1573751,3,5,2866,2509
Elysee Maevela,77 Prentice Parkway,4065730,7,0,2001,918
Michelle Grist,229 Center Junction,2020850,7,8,2720,723
Laura Purvess,39094 Shopko Plaza,2327925,1,0,5323,793
Rey Wavish,9903 8th Crossing,4378990,7,4,1390,3485
Michaela McGrory,43803 Roxbury Circle,1930708,8,3,535,600
Gale Troughton,61 Maple Park,3064902,5,8,339,1856
Pattie Guitte,01 Petterle Point,1742623,1,4,5301,1641
Quintin Duffield,48 Welch Lane,4734270,6,0,1042,2460
Kristian Baudic,9821 Heffernan Lane,4084358,8,5,3207,1859
Conrade Varcoe,2 Packers Parkway,3673407,4,4,858,3377
Vergil Chatres,978 Larry Plaza,965189,1,4,1379,880
Spencer Robens,32119 Division Lane,1391786,3,5,3430,1174
Gale Broady,4 Browning Center,1009804,5,5,1529,2427
Bartie Gillmor,32 Mccormick Junction,1302229,0,8,2582,396
Floris Yanyushkin,6814 South Trail,3587970,5,0,180,3081
Errick Mosdill,1 Spenser Junction,4104180,8,7,4044,1275
Avivah Bainbridge,534 Birchwood Center,1629669,0,4,1428,2186
Alice Dillinton,90884 Loftsgordon Street,2119893,8,6,3451,49
Coreen Scarlon,03853 Ohio Circle,1139635,7,7,1810,2785
Erica Maseyk,57 Aberg Hill,3249471,2,5,4909,1846
Annadiana Diviny,9822 Burning Wood Park,4895069,4,7,140,1751
Kristin Fenimore,5041 Shasta Terrace,1825434,8,3,1866,886
Lynne Bernlin,22 Fulton Center,597328,6,1,3749,1554
Flossi Frosch,74230 Ramsey Trail,4401437,0,3,1403,2226
Jacqui Shepstone,29 Anthes Plaza,3250264,4,3,2103,476
Gael Acarson,438 School Circle,4475352,2,6,4260,2627
Lanie Hassewell,47 Goodland Avenue,1571542,6,2,2359,457
Audry Heineken,81 Trailsway Plaza,2750506,8,2,3729,994
Kincaid Dreye,3039 Redwing Parkway,3395594,4,5,2000,2901
Allie Falconer-Taylor,417 Stephen Circle,1836638,3,3,2052,1250
Erica Silvester,516 South Junction,590734,0,4,4615,209
Virgina Wadly,71 Tomscot Trail,354028,0,3,1335,1728
Casi Pentlow,727 Arkansas Alley,1529434,1,1,2116,2837
Sebastien Kidstoun,0532 Southridge Way,2764637,7,5,2209,1231
Lorilee Gadney,608 David Park,2174759,6,6,1268,1500
Mavis Walklot,0474 Hooker Place,3800206,7,0,4867,287
Doralia Maykin,832 Gateway Court,1596276,6,4,4416,1518
Noby De Matteis,775 Vermont Drive,560745,2,0,1025,380
Duncan Kendall,1366 Hanover Place,1652099,2,4,1150,3300
Karyn Dradey,15 Nelson Center,2436425,1,3,4220,3122
Concordia Glenwright,0738 Buena Vista Street,354054,8,6,1339,3054
Belia Glencross,81 Eagle Crest Plaza,4064337,3,7,940,947
Vanda Tolworthie,02 Sutherland Road,3177516,1,4,1986,1189
Beth Fassbender,20356 Old Gate Court,3027666,6,0,1461,3396
Homerus Spalding,0342 Packers Street,3072961,5,4,4044,2220
Hermina Willment,19952 Katie Court,1573335,2,0,4641,1372
Elicia Crosoer,43560 Brentwood Point,4138853,0,8,304,1791
Karil Sawney,2 Quincy Park,4389355,5,8,4700,1035
Cesaro Caygill,572 Upham Place,1106366,0,1,5060,2597
Gil Corriea,6 Glendale Road,4735944,1,6,1285,1107
Hermann Marciek,6 Mallard Pass,3081020,4,5,1066,2661
Duff Crowth,70 Lakewood Gardens Alley,3798276,5,3,2045,3394
Britteny Saltwell,4594 Glendale Circle,2405061,8,7,1106,3131
Rosa Griss,8 Utah Court,4618650,1,2,490,715
Meggi Margery,3 Independence Road,2828222,2,8,4735,3223
Leupold Erat,2 Bayside Way,1563697,8,7,1162,2527
Magdalene Harpur,242 Northfield Junction,4510379,3,8,516,788
Cedric Strood,2351 Tennyson Junction,2674944,2,5,3892,872
Isac Levis,1256 Vahlen Road,2970932,0,6,2620,2827
Innis Aimeric,42 Norway Maple Place,2512562,6,3,2242,2786
Enriqueta Ellery,1 Fuller Way,4626478,7,3,2703,574
Carleton Mabbott,97 Red Cloud Road,4302686,1,2,1615,2623
Lucais Keyson,681 Towne Trail,3168965,5,3,4513,2981
Gun Maslen,15146 Menomonie Street,3482047,3,1,5437,3473
Flin Roly,4 Montana Junction,3192092,5,2,1469,3320
Deeann Silverton,0744 Thierer Crossing,351749,4,7,1547,808
Izabel Pulbrook,372 Summerview Park,658025,0,2,2225,3083
Evangelina Garey,33 Macpherson Center,2789115,0,7,4395,2415
Kingsley Dockree,329 Mallard Junction,4277651,3,6,3567,1793
Ronnica Coker,98959 Iowa Trail,945866,5,6,1709,90
Darcy Sneezum,34 Petterle Circle,4373574,3,0,1048,735
Mattheus Martinson,97 Center Lane,3621279,8,1,3178,2360
Teodoor Derges,6 Karstens Avenue,4151317,7,6,260,2014
Gilbertina Loughhead,2792 Scofield Point,2416990,1,2,78,1385
Rodrick Whife,76222 Ruskin Hill,2638880,5,5,3669,983
Gibby Elland,82677 Summit Court,3831062,3,0,1427,3136
Ivory Bellham,77786 Straubel Hill,3758514,1,2,4408,361
Johannah Dearing,791 Lake View Parkway,2804608,4,5,4532,1560
Alexis McKelvie,00 Raven Road,4596159,0,0,163,185
Rancell Thiolier,794 Jenifer Park,1123258,5,1,5185,896
Gian Fey,30 Spenser Avenue,4222243,0,0,4330,2744
Normie Jozaitis,2 Arkansas Road,2427669,3,1,1614,1323
Waldon Grinnell,5 Little Fleur Hill,3213542,7,2,3799,2095
Belle Compson,195 Old Shore Terrace,3936520,5,8,1822,1230
Bebe Bendik,163 Hagan Road,2793817,0,4,3596,1452
Barnaby Tomley,54 Vahlen Terrace,2875105,6,8,2445,1611
Nike Rycraft,77 Blaine Road,3119035,8,2,4522,2979
Tiffanie Tabourier,33 Sunbrook Way,4004786,6,0,4684,3405
Hilario Shemilt,8 Myrtle Park,2959978,7,3,3609,2823
Jacques Belchamber,4186 Talisman Point,4587857,6,8,101,1906
Emmalyn Penright,3 Corben Plaza,1503876,0,4,236,395
Sawyere Zealey,4 Reinke Road,1394264,5,3,4449,208
Kev Priddis,6570 Monterey Junction,2012326,8,7,291,925
Sammie Gleder,3 Schurz Park,3642230,2,0,3643,2827
Tiffani Sevior,486 Hoffman Road,3807263,1,6,74,885
Marline Tongue,82 Erie Court,348438,0,7,1290,3023
Iain Allright,96114 Almo Street,1739580,2,1,1297,110
Shelia Austen,12754 Dayton Lane,3774610,3,5,3547,104
Mariel Carlyon,92 Dryden Drive,3513723,0,7,2442,1173
Halli Escalera,45312 Laurel Drive,2553484,3,6,630,962
Fayth Kenward,9 Nevada Center,1151647,1,3,5125,738
Florencia Muncie,4 Pankratz Parkway,1057432,8,1,243,2645
Brigg Cesaric,72590 Meadow Ridge Way,3441012,3,4,1122,1171
Hulda Gunnell,942 Hudson Road,4699924,1,8,493,1793
Colas Roeby,7 Debra Pass,2635992,1,2,4333,1109
Merwyn Fend,35105 Meadow Valley Center,4756820,6,4,2030,3251
Valene Bound,0118 Dahle Place,2750222,1,0,153,1552
Stephana Williment,5306 Butternut Junction,3690644,6,7,2197,318
Carny Stump,4 Green Trail,4516448,4,2,4704,213
Cammy Jordine,89 Clove Alley,4439963,4,6,1708,1976
Joli Armatage,2739 Sunbrook Crossing,1865171,0,1,5005,49
Irv Leander,6657 Vermont Terrace,2831080,7,3,3745,3042
Grantham Norgan,71 Petterle Park,3451600,0,5,5160,3470
Oren Dudliston,79743 American Crossing,3196861,5,5,1939,689
Bartolomeo Woofinden,9 Harper Alley,2212140,6,4,1608,1592
Stormy Spurdens,2292 Westend Plaza,2909771,3,2,4239,2984
Carey Bleue,43 Rutledge Point,360639,8,0,2687,2697
Kenon Idle,93224 Pierstorff Avenue,1238765,7,5,2667,3027
Ruthanne Easter,1646 Fallview Court,4636514,0,3,732,2332
Walton Adair,84063 4th Way,3880799,6,2,1188,1694
Cassandre Altree,7 Park Meadow Pass,290874,6,7,3885,1869
Harlan Chauvey,735 Waxwing Trail,1310079,7,3,1361,605
Tammie Dockree,18 Gale Pass,1397771,2,3,303,2185
Marion Duligall,40986 Sage Lane,1475912,3,4,444,1670
Thadeus Schulze,22426 Moose Road,371596,8,8,313,1092
Aveline Barnaby,13307 Pond Circle,594783,0,0,2068,2582
Gerda Issard,4391 Rusk Trail,339722,7,3,3249,158
Brittan Rassmann,44 6th Alley,1919073,1,6,1314,2005
Emlyn Medlicott,5079 Talisman Street,2087120,2,5,2247,1254
Fabian Gethyn,45 Troy Hill,2226463,1,5,3157,3092
Krishnah Glas,6188 Gina Trail,2567712,6,8,583,3352
Tomas Southern,71301 Nelson Road,2329500,8,8,1768,1987
Barnabas Estable,7 Center Lane,3023642,6,6,5056,171
Traver Whatsize,12518 Northview Place,4225182,0,3,3801,1856
Mersey Sales,5084 Fallview Park,4440789,7,0,4126,2087
Terry David,6 Dexter Court,1392443,4,2,3465,2069
Cthrine Golley,1 Morrow Drive,687191,5,4,3366,1398
Zulema Bentzen,8668 Hansons Junction,1179436,5,8,2155,2101
Kamila Yegorev,99196 Mcbride Crossing,2506285,1,0,3202,3356
Gillie Bulger,881 Kennedy Court,1930003,4,2,4753,3112
Sadie Chazelle,607 Ryan Avenue,3285020,8,0,4072,2310
Gonzales Samarth,25 Mosinee Crossing,2674436,0,1,2042,2818
Issie Hordell,7295 Bultman Street,3435365,0,8,2713,2925
Guenevere Whitta,979 Loomis Crossing,2560144,4,8,98,1655
Jade Omrod,38182 Cordelia Circle,1156254,1,1,2556,1331
Terrell Hercock,6 Jenna Trail,3959112,7,5,2622,3260
Katalin Teesdale,00 Farragut Trail,3681186,3,1,1666,763
Jacquelynn Razoux,0717 Forest Dale Crossing,2382338,8,7,4023,149
Anna-maria Epine,0290 Buena Vista Road,2081972,7,5,3857,1826
Wheeler Alman,337 Daystar Hill,4025171,5,6,3226,2186
Hetti Purveys,54 Bluestem Court,1922484,1,1,244,1251
Othelia Waddup,50852 Crowley Parkway,860570,3,2,1024,2241
Danny Wootton,62777 Sommers Plaza,3876410,2,7,507,538
Pammie Philcox,0 Northport Lane,2250753,4,3,932,1425
Solomon Ivanusyev,8 Crowley Parkway,1744233,6,3,1200,569
Perry Hazleton,1 Fordem Street,1398240,3,0,3407,2112
Farly Dalling,65 Meadow Vale Center,1536784,2,3,2129,511
Lynnett Leftridge,31336 Charing Cross Crossing,695254,4,8,3266,3405
Toddie Larkings,63 Hoepker Terrace,4186121,1,4,2676,3025
Sal Braznell,6919 Green Road,1647984,8,4,3890,927
Anthia Huskinson,44 Melrose Street,4791172,3,0,2978,674
Vivienne Reven,991 Colorado Court,3977147,4,3,5293,918
Kristal Whitlow,34858 Forest Dale Place,4484381,2,6,149,71
Annadiane Radki,0513 Glacier Hill Circle,4050549,3,4,2783,30
Gav Chadbourn,4188 Blaine Center,2057137,7,4,3446,2683
Janey Mattaser,8 Oriole Lane,4050167,0,1,4089,2972
Morissa Conws,02 Manley Point,1295312,3,4,5067,1414
Si Gocke,757 Helena Hill,3940500,6,7,3049,1381
Seana Brooksby,6 Bartelt Circle,3523011,8,8,3089,1841
Glenda Satford,84465 Esch Plaza,3573042,8,6,5478,253
Nicolas Renny,47416 Fieldstone Terrace,4414012,3,6,517,3308
Xenia Clayill,1 Blue Bill Park Crossing,1872755,0,7,662,2874
Ava McGrouther,04 Sachs Pass,1351332,4,3,4800,2742
Ashlan Norgan,7716 Arizona Point,2203060,2,8,308,476
Mord Stilly,39 South Avenue,1133944,7,8,1990,2916
Taddeusz Lambourn,49 Grim Park,1297518,0,3,15,30
Derrick Braidon,743 Thackeray Crossing,4567510,6,8,2465,1193
Lance Tasseler,076 Bunker Hill Crossing,4089950,8,6,3809,907
Austen Oxberry,864 Anniversary Circle,3739118,8,0,3469,659
Edythe Mateus,437 Forest Run Alley,1620793,2,3,1009,1071
Ailene Yarrell,68 Pearson Junction,1163746,6,0,3123,2090
Mureil Noar,6771 Mcbride Place,2112670,0,6,4855,1259
Alyce O'Cahey,35013 Granby Park,1690101,4,5,284,1055
Virginia Blackborow,56543 Badeau Court,3694785,4,1,954,1746
Avis Disbury,90383 Quincy Way,1127627,0,6,535,2920
Devonna Heaffey,362 High Crossing Road,3829116,1,3,960,472
Judi McCuthais,2 Ridge Oak Crossing,1668478,2,8,1445,3258
Ardra Williamson,7 Arizona Hill,3595477,2,8,3561,2612
Stillman Ruprechter,79980 Kenwood Park,2034149,5,1,572,1515
Mamie Cristofano,7 Prairie Rose Park,714629,8,4,627,1422
Elvin Godlee,3 Center Road,1674389,3,4,3845,415
Arne Sorton,85 Chinook Terrace,992144,3,1,1247,249
Berry Mcsarry,063 David Trail,2661837,6,6,304,2775
Silva Penvarden,4 Lyons Alley,4716310,1,0,38,1732
Emmett Creelman,8 Coolidge Crossing,3042263,2,3,4819,2777
Iosep Edmondson,64856 Londonderry Point,4414408,1,8,2894,380
Sylvester Fetherstone,59 Elgar Street,318052,4,5,758,557
Kendal McBride,78 Westridge Way,2069412,8,5,3348,131
Beth Woolcocks,7 Thackeray Point,3209311,6,4,2253,2347
Taddeusz Tinan,2917 Tony Crossing,2339781,0,1,1685,2930
Gearalt Rewcassell,3394 Claremont Center,3649966,5,6,5186,1019
Hewie Luck,3 Morningstar Crossing,3655335,6,1,758,769
Carmencita Marjanovic,99443 Red Cloud Avenue,4291952,7,6,1219,2970
Yuma Bedell,45808 Melrose Circle,3859641,6,7,2133,1744
Kort Prestney,46361 Doe Crossing Park,4969354,1,2,1290,622
Maris Leveritt,945 Division Alley,2895119,2,3,4467,2012
Amanda Monkman,908 Rockefeller Avenue,4315664,2,3,3338,911
Sylvan Bleasby,379 Melrose Trail,2077729,7,6,3866,1692
Helli Locker,53 Sutherland Place,1344103,1,8,287,1065
Pepe Winslet,4146 Paget Lane,3972627,2,7,2817,1028
Melessa Aldington,68 Graedel Trail,3679778,4,1,5066,527
Husain Groneway,7058 Bellgrove Place,4610473,1,7,4238,2976
Rees Maw,464 Lighthouse Bay Crossing,2323189,7,6,4666,542
Edik Risbridger,7316 Namekagon Park,2295589,0,6,1820,2721
Rory Proffitt,54086 Hagan Plaza,2076135,6,6,1588,1028
Brittan Nacey,5 Mcbride Alley,4981122,3,1,2416,3385
Costanza Holtom,08412 Mendota Circle,320186,8,0,421,514
Jeri Romaines,322 Artisan Avenue,4896815,8,6,1910,2749
Rosette Annion,03 Ridgeview Road,1873531,5,4,4523,100
Othilie Overill,37324 Kennedy Crossing,730091,0,5,4405,1146
Doria Munkley,17106 Stephen Hill,2872494,5,2,1165,1871
Adolphus Bauman,884 Veith Point,3091476,1,4,3863,1513
Bucky Behan,33489 Quincy Terrace,1751688,7,4,3997,395
Randene Seeman,4 Pawling Park,575169,3,4,1014,613
Bryant Woodley,788 Cambridge Drive,2746098,3,5,1963,1840
Paton Twort,31 Summer Ridge Plaza,1914427,5,4,1081,51
Nessy Fillis,36 Summit Alley,2244772,4,5,3369,2499
Conn Iseton,6435 Fairfield Alley,4710714,8,5,5116,3101
Micki Georgeson,18409 Green Junction,541918,6,5,1964,1367
Layne Lambillion,6340 Mayer Pass,1606103,7,0,2068,1463
Polly Bowle,09 Pleasure Place,2349800,8,8,1080,739
Jordon Fante,101 Lakewood Road,2515252,6,6,3758,3182
Anthia Stitle,938 Paget Way,1343463,1,1,1453,1137
Cyndie Craigie,178 Esker Plaza,1055871,7,7,2681,2017
Stanislaw Broady,75479 Lawn Center,3581652,4,6,1914,1699
Evie Walenta,5 Buhler Alley,405969,6,0,4842,1441
Modestine Itzkov,36 Portage Trail,351293,4,7,41,636
Mab Kefford,6 Dayton Center,680441,0,6,4060,1284
Fredric Grinaugh,70345 Larry Terrace,2057718,0,7,2200,3016
Eugenio Ollander,9 Rusk Place,3774431,6,1,3888,1921
Karney Counter,11 Old Shore Court,1088493,2,8,2493,318
Ramsay Pittway,78641 Sauthoff Pass,3694531,1,4,3967,1901
Starlene Towll,0 Tennyson Trail,1166362,8,0,1785,1787
Tiffi Maier,90 Spohn Way,4464645,8,8,1901,3121
Byron Follows,633 Vera Lane,1185420,4,8,1190,1524
Bernadina Layland,810 Sheridan Park,1561675,1,4,2528,438
Gleda Reef,68 Mosinee Center,2683734,5,8,4736,908
Greggory Schroeder,58 Dottie Terrace,4940460,0,6,3145,1844
Homer Andree,2 Coleman Crossing,2859111,8,1,446,416
Billy Vipan,11110 Gulseth Parkway,2220002,8,7,4332,1457
Eleonore Coils,159 International Place,4688835,6,6,1151,1515
Denys Itzig,2 Annamark Pass,488399,1,1,4276,2453
York Yalden,497 Bashford Court,2062841,2,2,2822,2582
Orrin Wehnerr,8 Stang Road,2811449,1,1,4595,2071
Belle Wolfinger,6146 Almo Plaza,4854667,6,3,5172,2653
Shepard Rowston,6605 Westridge Center,3929532,2,6,2970,2165
Gilbert Gailor,9 Sunbrook Point,1529395,4,2,1448,2030
Marje Esser,2687 Golf View Park,334820,6,8,214,1722
Alyce Casterton,65 Daystar Park,3563291,0,0,3698,3286
Wynnie Thacker,3880 Sugar Street,2936523,6,6,375,2993
Arda MacGruer,94 Reindahl Court,4291150,5,4,3606,883
Rafaelia Mackley,161 Troy Road,2340388,1,6,4028,1862
Ashlee D'Elia,3709 South Pass,2863914,1,6,1276,431
Joni Macoun,20 Helena Point,2470000,3,4,5388,1962
Galen Cartwright,83234 Lakewood Parkway,1336615,5,3,1373,3189
Solly Burgise,23 Sage Point,3492478,5,5,4588,2040
Daniella Gilham,8 Oak Valley Pass,1776036,4,4,4724,1904
Nesta Wennington,568 Homewood Junction,3222490,8,5,2117,2361
Astrid Baglow,623 Harbort Court,894692,5,5,1958,3387
Mag Emanueli,96568 Aberg Road,4017485,6,7,4346,237
Corene Jeaves,6 Warrior Trail,817689,7,3,259,1031
Nona Baudinot,7 Iowa Parkway,523613,8,8,999,1076
Rayshell La Torre,983 Anderson Crossing,416027,8,2,2557,3238
Nanice Le Estut,686 Kinsman Hill,3306000,5,0,5365,1977
Ximenes McCurley,95903 Jackson Lane,1187727,6,5,565,3319
Hughie Kenrack,03863 Leroy Center,360987,6,4,3685,2228
Welch Vasyunkin,2795 Bartillon Avenue,1738786,1,6,437,558
Aurlie Bradforth,45 Jay Hill,4134635,1,4,3037,1219
Gaspar Delatour,73330 Buhler Circle,318027,5,2,1860,2587
Hertha Cund,86725 Cherokee Center,2791565,5,4,2217,1075
Natassia Firman,2 Luster Parkway,1200481,5,2,3541,1402
Bernette Fiddeman,111 Blue Bill Park Court,2080949,1,7,5440,2707
Mufinella Sleigh,99969 Scoville Lane,2417204,5,4,289,1364
Papagena Houston,76920 Luster Park,2580849,4,1,1348,3236
Miller Matterdace,4 Riverside Center,1680535,5,2,3229,1332
Kyle Wyke,31 Lien Circle,4284088,0,8,4089,95
Ewart Marginson,1553 Eastlawn Point,4059743,1,5,1428,2024
Tammi Muncey,69261 South Court,1550815,7,6,4056,1067
Abel Franciotti,12497 Eastlawn Point,3402974,3,4,3053,2098
Moishe Bartlet,359 Fairfield Drive,2406471,1,8,2812,1050
Eloise Tigwell,45 Dexter Road,3884945,7,2,1910,1849
Una Crang,05 Delladonna Junction,1080044,8,7,4338,2995
Enos Atte-Stone,71 Pearson Court,2503459,1,1,3585,849
Farand Dunsmuir,75 Little Fleur Point,931784,1,6,4416,2491
Pablo Grinyer,294 Park Meadow Alley,3596187,2,5,1716,2793
Jozef Bigley,6441 Lakewood Park,4788208,3,8,4116,3495
Ferdinanda Scherme,2951 Hoffman Center,4747228,7,4,151,1511
Marven Medwell,1609 Di Loreto Alley,4734287,3,5,2096,3178
Colman Grinley,08 Everett Point,3297023,8,4,2620,192
Sharon Ricciardiello,5198 Fremont Terrace,640198,2,5,3401,2564
Roanne Guitonneau,11 Sugar Lane,2985639,4,7,4907,2713
Janel Kimber,02556 Continental Avenue,560236,1,0,2147,483
Phyllys McReynolds,7155 Hooker Trail,2563768,3,2,2676,1922
Vivyan Blaske,6 6th Drive,3762076,2,6,2866,3044
Granger Callear,89285 Lillian Terrace,1559998,4,7,3536,399
Aura Vasile,2417 Mallory Park,400367,3,7,2223,1879
Fidelia O'Towey,27393 Sachs Court,4341669,0,5,3397,1866
Melisse Bambery,20719 Mitchell Junction,2793183,0,0,3161,1767
Ara Rawlingson,0 Maryland Drive,1349870,6,8,136,449
Berton Benfield,89 Cherokee Court,2746253,2,7,119,426
Agace Coulton,4709 Autumn Leaf Hill,1384111,5,2,1717,3325
Selina Dunge,067 Elmside Point,2640955,7,4,3973,2492
Melba Anderbrugge,16543 Cordelia Terrace,853731,5,7,5049,1002
Olia Hauger,4 Bay Crossing,386236,2,2,1502,2568
Layton Swalteridge,5609 Harbort Plaza,4177948,5,5,1667,1058
Hi Zorn,787 Carberry Street,1699688,6,7,5274,2603
Joby Heaselgrave,817 Cottonwood Pass,1383839,6,6,2097,345
Neel Draisey,24 Florence Circle,1926380,8,5,1810,2459
Hyacinthie Kemston,91309 Fairfield Court,4095058,7,7,2815,597
Donaugh Pedrocco,846 Maple Wood Avenue,3797331,4,8,3565,818
Alana Persicke,11381 Kinsman Trail,4968547,3,7,305,2868
Sally Lorrimer,5338 Blue Bill Park Place,1862455,4,5,2750,1137
Dalston Kenchington,065 4th Alley,3060460,7,0,4332,873
Dayna Mazonowicz,5 Mallard Avenue,1631766,2,2,4470,1656
Ken Alaway,46448 Merry Terrace,4115395,1,8,969,3324
Ginger Brislan,440 Longview Parkway,1108128,0,8,4033,1544
Tedd Hallam,2 Jenifer Lane,1570103,3,8,58,115
Lyell Leifer,95 Manitowish Parkway,737691,1,3,4846,1281
Glenda Jakolevitch,190 David Parkway,1805557,1,8,4146,2616
Alexandrina Lantiff,617 Gateway Road,3142145,8,4,4686,584
Grace Gillitt,819 Crownhardt Circle,676322,3,4,47,1767
Florri Tufts,92 Oakridge Terrace,1396217,1,1,3075,1880
Cary Bartoszinski,86305 Thackeray Drive,556379,7,4,3626,595
Pen Treat,25 Anzinger Pass,3382912,2,6,2412,1713
Bond Muzzollo,4 Dennis Drive,3409619,2,2,4719,2934
Brit Caldero,09 Declaration Hill,4578128,4,6,4876,2544
Hendrika Orsman,79109 Washington Park,4599338,6,7,534,2692
Sandy Hallums,4536 Barnett Circle,485502,7,1,4094,2561
Giavani Creak,29 Dawn Terrace,3983329,2,1,4720,2216
Rodolphe Duncklee,4915 Londonderry Place,2738506,5,5,2032,2985
Kipp Caunter,5567 Helena Circle,531812,5,3,4079,2387
Hurleigh Bradlaugh,2 Sage Park,1528181,1,3,4957,2607
Sayer Cardall,11 Northport Center,2253593,2,8,4988,2091
Vasili Worlock,725 Novick Place,3673691,0,8,1760,3426
Hunt Gatus,62 Huxley Drive,4984227,2,2,4966,2333
Roger Ivancevic,3 Grasskamp Crossing,2777901,8,1,2691,2130
Damian Burdoun,4016 Nova Court,3903312,4,2,1609,2987
Monica Emmer,586 Toban Alley,1642486,7,4,1011,226
Thalia Harker,7841 International Court,3998503,7,7,81,2781
Cynthea Loughman,48 International Park,740594,6,5,840,734
Sharona McCathy,123 3rd Center,3626858,2,1,1061,2696
Gibb Forton,53 Lighthouse Bay Way,478663,0,7,3806,3133
Kip Murdy,17530 Westridge Road,3324221,8,5,3847,3114
Wilone Beyne,00909 Rockefeller Circle,4980317,6,7,2563,2594
Bethany Maier,2 Pankratz Drive,3911957,8,7,661,1971
Cynthie Garlant,4 Messerschmidt Road,2237525,4,2,3466,1281
Kristel Roglieri,34 Wayridge Plaza,4579449,4,0,3619,1101
Eldin Borsnall,2 Thompson Junction,1746536,5,7,1151,2805
Dacie Pepperell,66 David Hill,4865209,2,0,182,2400
Bran Beininck,5422 Kings Circle,1843786,2,2,3559,214
Roseline Conkay,6 Longview Court,1471586,0,1,4539,3352
Christa Antrag,368 Meadow Vale Court,703254,8,1,3312,2328
Vanya Decruse,23316 Hanson Trail,3768876,0,8,1712,1436
Kevan Waddington,49 Almo Hill,1644008,1,7,3411,2311
Gustaf McGenis,55 Morning Park,3535200,8,2,3692,2814
Shaylah Hinkes,374 Jay Court,1898996,5,3,2242,2902
Iver Mole,0 Drewry Circle,1421504,1,0,655,835
Darcy Audley,3 David Terrace,3855793,4,6,4264,1541
Othilie Rieger,612 Prairie Rose Point,1506055,1,1,2895,2499
Winnifred Somersett,3 Kingsford Court,3218737,7,6,3332,3299
Rafael Adolfson,69333 Nancy Street,1873973,3,3,99,3068
Max Cleyne,8693 Spohn Court,4894635,2,3,661,2495
Evangelin Hullbrook,673 Buena Vista Terrace,764439,8,5,3100,2992
Elly Martygin,36761 Crescent Oaks Pass,2779930,6,8,440,659
Milty Fletham,470 Caliangt Way,4992171,2,0,1677,1442
Minni Bowe,57 Corscot Crossing,4175836,1,1,1999,2687
Katherina Harget,15 Eggendart Pass,1181346,1,7,3898,262
Jayne McGeaney,703 Oak Valley Trail,839359,4,4,782,2572
Nanine Brittian,38748 Redwing Street,4313481,7,3,4118,2454
Troy Cassam,4984 Golf View Street,4533409,8,2,3701,2058
Sholom Simoneau,094 Burrows Avenue,514014,5,4,2273,1375
Padraig Maron,24 Sommers Pass,4225679,1,6,739,96
Emily Petr,0 Miller Pass,4742042,5,2,3272,938
Ashley Barbery,4315 Grim Court,3322045,8,8,1657,224
Renado Lente,9264 Carberry Trail,4835164,3,2,2724,1772
Alic Rosa,563 Truax Way,619185,0,7,805,2079
Cristiano Bliven,25243 Forest Dale Center,2221918,7,5,2989,2585
Cristina Skettles,0352 Donald Terrace,857919,5,6,384,3107
Jammal Raitt,4 Havey Center,4489022,2,8,2252,643
Ailsun Rubinovici,33617 Banding Drive,1789065,1,3,3291,3214
Noam Runnacles,6808 Shoshone Pass,3455517,1,6,4039,2613
Darrelle Pittem,7 Oriole Pass,1521441,8,7,603,2435
Mildrid Nudde,77 Parkside Place,423172,5,6,3390,74
Cazzie Thurner,79 Carpenter Center,2541487,8,4,1022,3054
